player_id,player_name,season,league,team,role,age,ip,g,gs,k_pct,bb_pct,hr_fb,era,fip,home_pa,road_pa,home_era,road_era,park_id,source,is_synthetic
kbo-51648,iuiri,2022,KBO,KIA,pitcher,27.0,154.0,29.0,0.0,0.2399403874813711,0.1102831594634873,0.140625,3.86,4.1454545454545455,335.5,335.5,3.86,3.86,KIA,kbo-official,False
kbo-64021,bakseung,2022,KBO,rotde,pitcher,27.0,157.0,28.0,0.0,0.2150220913107511,0.04860088365243,0.0446927374301676,3.89,2.66687898089172,339.5,339.5,3.89,3.89,롯데,kbo-official,False
kbo-69446,wontaein,2022,KBO,samseong,pitcher,27.0,165.0,27.0,0.0,0.1857142857142857,0.0585714285714285,0.0914285714285714,3.92,3.548484848484849,350.0,350.0,3.92,3.92,삼성,kbo-official,False
kbo-65764,gimminu,2022,KBO,hanhwa,pitcher,27.0,163.0,29.0,0.0,0.1814345991561181,0.1293952180028129,0.1118881118881118,4.36,4.486503067484662,355.5,355.5,4.36,4.36,한화,kbo-official,False
kbo-50859,owonseok,2022,KBO,SSG,pitcher,27.0,144.0,31.0,0.0,0.1769352290679305,0.0932069510268562,0.1012658227848101,4.5,4.259722222222223,316.5,316.5,4.5,4.5,SSG,kbo-official,False
kbo-name-deseupaine,deseupaine,2022,KBO,KT,pitcher,27.0,163.0,30.0,0.0,0.1696551724137931,0.0689655172413793,0.0707070707070707,4.53,3.756441717791411,362.5,362.5,4.53,4.53,KT,kbo-official,False
kbo-name-pedi,pedi,2023,KBO,NC,pitcher,27.0,180.0,30.0,0.0,0.2951977401129944,0.0494350282485875,0.0656934306569343,2.0,2.077777777777778,354.0,354.0,2.0,2.0,NC,kbo-official,False
kbo-68341,anujin,2023,KBO,kium,pitcher,27.0,150.0,24.0,0.0,0.2697368421052631,0.0641447368421052,0.0413223140495867,2.39,2.126666666666667,304.0,304.0,2.39,2.39,키움,kbo-official,False
kbo-name-byukaeneon,byukaeneon,2023,KBO,samseong,pitcher,27.0,188.0,30.0,0.0,0.1772959183673469,0.0561224489795918,0.0229885057471264,2.54,2.679787234042553,392.0,392.0,2.54,2.54,삼성,kbo-official,False
kbo-53375,hurado,2023,KBO,kium,pitcher,27.0,183.0,30.0,0.0,0.1926605504587156,0.0537352555701179,0.0426829268292682,2.65,2.810382513661202,381.5,381.5,2.65,2.65,키움,kbo-official,False
kbo-69045,alkantara,2023,KBO,dusan,pitcher,27.0,192.0,31.0,0.0,0.2084942084942085,0.0463320463320463,0.0935672514619883,2.67,3.1208333333333336,388.5,388.5,2.67,2.67,두산,kbo-official,False
kbo-64001,goyeongpyo,2023,KBO,KT,pitcher,27.0,174.0,28.0,0.0,0.1614730878186968,0.0283286118980169,0.0386740331491712,2.78,2.7954022988505747,353.0,353.0,2.78,2.78,KT,kbo-official,False
